,LPS,NACE (DELETE!),GNFR,E-PRTR/PRTR Facility ID,Height class (TODO),Longitude,Latitude,NOx (as NO2) [kt],NMVOC [kt],SOx (as SO2) [kt],NH3 [kt],PM2.5 [kt],PM10 [kt],CO [kt],Pb [t],Cd [t],Hg [t],PCDD/ PCDF (dioxins/ furans) [g I-Teq],PAHs [t],HCB [kg],PCBs [kg]
1224,"URSA Deutschland GmbH, Werk Delitzsch",2314: Manufacture of glass fibres,B_Industry,14-80-00001700000,,12.3054338623342,51.5092188478005,,,,0.0715,,,,,,,,,,
1225,USB Umweltservice Bochum GmbH Zentraldeponie,3821: Treatment and disposal of non-hazardous waste,5.d,06-05-900-9069256,,7.26620403404563,51.4830726501359,,,,,,,,,,,,,,
1226,Udo Bremer,146: Raising of swine/pigs,,06-05-762-0144705,,9.26988896936808,51.5358886883862,,,,0.0109,,,,,,,,,,
1227,"Uniper Energy Storage GmbH, Erdgasspeicher Bierwang",3522: Distribution of gaseous fuels through mains,A_PublicPower,06-09-810-0001-0001,,12.4034793472834,48.1269386909307,,,,,,,,,,,,,,
1228,Uniper Kraftwerk Staudinger,3511: Production of electricity,A_PublicPower,06-00176010435,,8.9534504381168,50.0876757039267,1.26,0.572,,,,,,,,,,,,
1229,Uniper Kraftwerke GmbH,3511: Production of electricity,A_PublicPower,12-60510410000,,12.4171497332869,52.3947600825346,0.133,,,,,,,,,,,,,
1230,Uniper Kraftwerke GmbH,3511: Production of electricity,A_PublicPower,12358,,11.9503990055343,51.3984616395479,3.55,3.61,,,,,,,,0.343,,,,
1231,Uniper Kraftwerke GmbH Kraftwerk Heyden,3511: Production of electricity,A_PublicPower,06-05-700-0105516,,8.99867773951409,52.3816158877838,2.48,1.62,,,,,,,,0.022,,,,
1232,Uniper Kraftwerke GmbH Kraftwerk Scholven,3511: Production of electricity,A_PublicPower,06-05-500-0342658,,7.0098590586536,51.6024108677569,2.82,1.5,,,,0.0926,,,0.016,0.0627,,,,
1233,Uniper Kraftwerke GmbH Kraftwerk Wilhelmshaven,3511: Production of electricity,A_PublicPower,03-09-09281566110,,8.14691668879233,53.5649682872802,2.2,1.704,,,,0.1162,,,,0.0224,,,,
1234,"Uniper Kraftwerke GmbH, Kraftwerk Franken",3511: Production of electricity,A_PublicPower,06-09-500-0368-0001,,11.0076650322746,49.4208300507329,,,,,,,,,,,,,,
1235,VEO Vulkan-Energiewirtschaft - Oderbrücke GmbH,3511: Production of electricity,A_PublicPower,12-30670510000,,14.6333977168196,52.1628098829245,,0.614,,,,,,,,,,,,
1236,VERA Klärschlammverbrennung,3821: Treatment and disposal of non-hazardous waste,J_Waste,06-02-B74539A003,,9.94292556494447,53.5345044139052,,,,,,,,,,,,,,
1237,"VW Kraftwerk GmbH, HKW Baunatal",3530: Steam and air conditioning supply,A_PublicPower,06-26200010633,,9.43722581605843,51.2526146292201,0.103,,,,,,,,,,,,,
1238,VW Sachsen GmbH,2910: Manufacture of motor vehicles,E_Solvents,14-60-64877950001,,12.4843512735243,50.791930361552,,,0.756,,,,,,,,,,,
1239,VYNOVA Wilhelmshaven GmbH,2016: Manufacture of plastics in primary forms,B_Industry,03-09-09281734280,,8.07042251151731,53.6263046765485,,,0.976,,,,,,,,,,,
1240,VZ Holterhagen GmbH,146: Raising of swine/pigs,,03-92-46001034870,,8.33137936785115,52.7817948619105,,,,0.0169,,,,,,,,,,
1241,Van der Velde Agrar GmbH,146: Raising of swine/pigs,,16450,,11.4861565279788,51.9108628997148,,,,0.0313,,,,,,,,,,
1242,Van der Velde Agrar GmbH,146: Raising of swine/pigs,,11515,,11.2614737545088,51.9308102112029,,,,0.0112,,,,,,,,,,
1243,"Van der Velde Agrar GmbH, Wasserleben",146: Raising of swine/pigs,,10908,,10.7648619177298,51.9255657543626,,,,0.0107,,,,,,,,,,
1244,Vattenfall  Wärme  Berlin AG HKW Reuter-West,3530: Steam and air conditioning supply,A_PublicPower,06-11-01-1105609,,13.2437266143066,52.5352566604795,1.66,0.472,,,,,,,,,,,,
1245,Vattenfall  Wärme Berlin AG  HKW Marzahn,3530: Steam and air conditioning supply,A_PublicPower,06-11-01-1105502,,13.5221035692815,52.523398157749,,,,,,,,,,,,,,
1246,Vattenfall  Wärme Berlin AG  HKW Mitte,3530: Steam and air conditioning supply,A_PublicPower,06-11-01-1105503,,13.4206269157309,52.5115857573115,0.608,,,,,,,,,,,,,
1247,Vattenfall  Wärme Berlin AG  HKW Moabit,3530: Steam and air conditioning supply,A_PublicPower,06-11-01-1105604,,13.3449418306943,52.5374077723442,0.114,0.272,,,,,,,,,,,,
1248,Vattenfall  Wärme Berlin AG HKW Reuter,3530: Steam and air conditioning supply,A_PublicPower,06-11-01-1105602,,13.2455644713853,52.5309501463085,0.191,,,,,,,,,,,,,
1249,Vattenfall Europe New Energy Ecopower GmbH Betriebsstätte HKW Rostock,3821: Treatment and disposal of non-hazardous waste,J_Waste,13-30-845,,12.14474032112,54.1449455704203,0.145,,,,,,,,,,,,,
1250,Vattenfall Heizkraftwerk Moorburg GmbH HKW Moorburg,3530: Steam and air conditioning supply,A_PublicPower,06-02-BERZ003800,,9.95020564119187,53.4910208606801,1.51,1.03,,,,,,,,0.0376,,,,
1251,Vattenfall Wärme  Berlin AG  GuD-HKW Lichterfelde,3530: Steam and air conditioning supply,A_PublicPower,06-11-01-1105610,,13.3114105208763,52.4262880619914,,,,,,,,,,,,,,
1252,Vattenfall Wärme Berlin AG HKW Klingenberg,3530: Steam and air conditioning supply,A_PublicPower,06-11-01-1105501,,13.4959737040295,52.4900270804304,0.294,,,,,,,,,,,,,
1253,Vattenfall Wärme Berlin AG HKW Lichterfelde,3530: Steam and air conditioning supply,A_PublicPower,06-11-01-1105607,,13.30960917319,52.4233940920699,,,,,,,,,,,,,,
1254,Vattenfall Wärme Hamburg GmbH,3530: Steam and air conditioning supply,A_PublicPower,01-50-56050192711,,9.725672873908,53.5664742488512,0.776,0.629,,,,,,,,0.0255,,,,
1255,Vattenfall Wärme Hamburg Heizkraftwerk Tiefstack,3530: Steam and air conditioning supply,A_PublicPower,06-02-B10132A001,,10.0655194812345,53.5260858040331,0.459,0.333,,,,,,,,0.0147,,,,
1256,Venator Germany GmbH,2012: Manufacture of dyes and pigments,B_Industry,06-05-100-0888309,,6.70522297354611,51.4395284866711,1.708,3.927,,,,,,,,,,,,
1257,Venator Uerdingen GmbH,2012: Manufacture of dyes and pigments,B_Industry,06-05-100-9008609,,6.66238453153661,51.3681904153109,0.369,1.4849999999999999,,,,,,,,,,,,
1258,Vennix Agrar,146: Raising of swine/pigs,,12-30671210000,,14.4981618018701,52.1358161688701,,,,0.0175,,,,,,,,,,
1259,Verallia Deutschland AG,2313: Manufacture of hollow glass,B_Industry,06-08-5307279,,9.87541203153773,47.9060677733524,0.368,0.28,,,,,,,,,,,,
1260,Verallia Deutschland AG,2313: Manufacture of hollow glass,B_Industry,06-09-185-0409-0001,,11.2401456231066,48.7377478621121,0.216,0.225,,,,,,,,,,,,
1261,Verallia Deutschland AG,2313: Manufacture of hollow glass,B_Industry,06-05-100-0866675,,6.99564374793443,51.5300371008611,0.389,0.248,,,,,,,,,,,,
1262,Verallia Deutschland AG,2313: Manufacture of hollow glass,B_Industry,07-01-271508,,7.78300820504653,50.4693339367682,0.245,0.178,,,,,,,,,,,,
1263,Veredlungsbetrieb Schwarze Pumpe,520: Mining of lignite,D_Fugitive,12-91710010000,,14.3541149310761,51.5228668673286,,,,,,0.26,,,,,,,,
1264,Vestolit GmbH,2016: Manufacture of plastics in primary forms,B_Industry,06-05-500-0663967,,7.1030612880781,51.6778739183932,,,,,,,,,,,,,,
1265,Vinnolit GmbH & Co. KG,2016: Manufacture of plastics in primary forms,B_Industry,06-05-300-1350566,,6.95264945739661,51.0192382951303,,,,0.026,,,,,,,,,,
1266,Vinnolit GmbH & Co. KG Burgkirchen,2016: Manufacture of plastics in primary forms,B_Industry,06-09-171-0004--C01,,12.7291639204868,48.1812840321023,,,,,,,,,,,,,,
1267,Vinnolit GmbH & Co. KG.,2016: Manufacture of plastics in primary forms,B_Industry,06-05-300-4040605,,6.87171179345626,50.859418549721,,,,,,,,,,,,,,
1268,Vinnolit Schkopau GmbH  Werk Schkopau,2014: Manufacture of other organic basic chemicals,B_Industry,18022,,11.9355792267553,51.3983124145844,,,,,,,,,,,,,,
1269,Vinnolit Werk Burghausen,2016: Manufacture of plastics in primary forms,B_Industry,06-09-171-1004-0B01,,12.8362030911195,48.1835296017413,,,,0.0396,,,,,,,,,,
1270,Vita BT GmbH / SMA Stödten -,146: Raising of swine/pigs,,16-88-41300000088,,11.1747661240957,51.1874381264388,,,,0.0109,,,,,,,,,,
1271,Vodde Ludger,146: Raising of swine/pigs,,03-92-46000312480,,8.11148979587218,52.6789343560338,,,,0.0108,,,,,,,,,,
1272,Volkswagen AG,2910: Manufacture of motor vehicles,E_Solvents,03-06-06290089530,,9.66510217121559,52.4178734235634,,,0.754,,,,,,,,,,,
1273,Volkswagen AG Werk Emden,2910: Manufacture of motor vehicles,E_Solvents,03-04-04224103530,,7.1592784138882,53.3493656129793,,,0.59,,,,,,,,,,,
1274,Volkswagen AG Werk Wolfsburg,2910: Manufacture of motor vehicles,A_PublicPower,03-01-01241117210,,10.7683357741011,52.4295368855922,4.92,2.763,3.4499999999999997,0.06269999999999999,,,1.782,,,,,,,
1275,"Volkswagen AG,  Werk Kassel",2932: Manufacture of other parts and accessories for motor vehicles,B_Industry,06-26300010633,,9.4386897017038,51.2543626247897,0.357,,,,,,,,,,,,,
1276,Volkswagen Osnabrück GmbH,2910: Manufacture of motor vehicles,E_Solvents,03-10-10285303730,,8.07613651183725,52.2649016185303,,,0.234,,,,,,,,,,,
1277,"Vornholt-Wickensack, Gertrud",146: Raising of swine/pigs,,06-05-570-0428091,,7.84196648860404,52.0926976709875,,,,0.0119,,,,,,,,,,
1278,"Vorwerk, Franz-Josef",146: Raising of swine/pigs,,03-85-45300562450,,8.08614946026749,52.8284180428278,,,,0.0118,,,,,,,,,,
1279,"Voßmann, Andreas",147: Raising of poultry,,03-85-45300827640,,7.98780263358616,52.9330547989476,,,,0.0225,,,,,,,,,,
1280,Völkerding Werner,146: Raising of swine/pigs,,03-92-46000051770,,8.1123931025007,52.5846960777348,,,,0.0101,,,,,,,,,,
1281,W & P Agrar Handels GmbH Schweinehaltungsanlage Hauteroda,146: Raising of swine/pigs,,16-82-75640410002,,11.2762245212738,51.2714329437922,,,,0.0232,,,,,,,,,,
1282,W & P Agrar Handels GmbH Schweinezuchtanlage Oberheldrungen,146: Raising of swine/pigs,,16-82-75640410001,,11.2502963058984,51.2845074170533,,,,0.0242,,,,,,,,,,
1283,WEBA Mast KG Thöle Werner,146: Raising of swine/pigs,,03-92-46000093048,,8.24352922101735,52.781977509191,,,,0.0125,,,,,,,,,,
1284,WECK GLASWERK GMBH,2313: Manufacture of hollow glass,B_Industry,06-05-300-0057625,,7.03604352915628,50.7164287873094,0.128,,,,,,,,,,,,,
1285,WENTOWSEE Agrar- und Tierzucht GmbH,146: Raising of swine/pigs,,12-10650200000,,13.2021887226172,53.0338280991048,,,,0.0112,,,,,,,,,,
1286,WESO-Aurorahütte GmbH,2451: Casting of iron,B_Industry,06-00000800534,,8.57481185809049,50.7551194059002,,,,,,,,,,,,,,
1287,WIMEX  Agrarprodukte Import & Export GmbH,147: Raising of poultry,,17705,,11.9787362144202,51.7199413446418,,,,0.0419,,,,,,,,,,
1288,WIMEX Agrarprodukte Import & Export  GmbH,147: Raising of poultry,,13287,,11.9289068457096,51.7946855324003,,,,0.0223,,,,,,,,,,
1289,WIMEX Agrarprodukte Import & Export GmbH,147: Raising of poultry,,17674,,11.984451903803,51.7093269123765,,,,0.0392,,,,,,,,,,
1290,WIMEX Agrarprodukte Import & Export GmbH,147: Raising of poultry,,12962,,11.9533248895888,52.0116560262472,,,,0.0272,,,,,,,,,,
1291,WIMEX Agrarprodukte Import & Export GmbH,147: Raising of poultry,,17706,,11.9485713151374,51.7250379491633,,,,0.0419,,,,,,,,,,
1292,WIMEX Agrarprodukte Import & Export GmbH,147: Raising of poultry,,18032,,11.887050658334,51.7983837353783,,,,0.0476,,,,,,,,,,
1293,WIMEX Agrarprodukte Import & Export GmbH,147: Raising of poultry,,17694,,11.8918576100589,51.6081309367681,,,,0.0283,,,,,,,,,,
1294,WIMEX Agrarprodukte Import & Export GmbH,147: Raising of poultry,,17691,,12.1101082869128,51.7989685444546,,,,0.114,,,,,,,,,,
1295,WIMEX Agrarprodukte Import & Export GmbH,147: Raising of poultry,,17679,,11.9491533447561,51.9666294803967,,,,0.0224,,,,,,,,,,
1296,WIMEX Agrarprodukte Import u. Export GmbH - Farm Stadl,147: Raising of poultry,,06-09-376-0117-0002,,12.2761972486728,49.2292334157805,,,,0.0329,,,,,,,,,,
1297,WIMEX Agrarprodukte Import u. Export GmbH - Farm Thannhof,147: Raising of poultry,,06-09-376-0117-0004,,12.2341588535738,49.2174646157224,,,,0.0351,,,,,,,,,,
1298,WIMEX Agrarprodukte Import u. Export GmbH - Farm Tiefenhof,147: Raising of poultry,,06-09-376-0117-0003,,12.2341993666189,49.2238713104934,,,,0.0503,,,,,,,,,,
1299,WIMEX Geflügel Sachsen GmbH,147: Raising of poultry,,18059,,11.9388454766177,51.7104054802135,,,,0.0324,,,,,,,,,,
1300,WIMEX Geflügel Sachsen GmbH,147: Raising of poultry,,10642,,11.9033327749446,51.6930220713878,,,,0.0354,,,,,,,,,,
1301,WIMEX Geflügel Sachsen GmbH Elterntierhaltung,147: Raising of poultry,,14-82-56202610000,,12.7622083588412,51.528342114463,,,,0.0467,,,,,,,,,,
1302,WSW Energie & Wasser AG,3511: Production of electricity,A_PublicPower,06-05-100-0030723,,7.12012589749935,51.248172531221,0.111,,,,,,,,,,,,,
1303,WVER Wasserverband Eifel-Rur Zentralkläranlage Düren-Merken,3700: Sewerage,J_Waste,06-05-300-0210474,,6.44285231705144,50.8979997009342,,,,,,,,,,,,,,
1304,Wacker Chemie AG,2059: Manufacture of other chemical products n.e.c.,B_Industry,14-70-63413233003,,13.4001113756474,51.2941787847372,,,,,,,,,,,,,,
1305,"Wacker Chemie AG, Werk Burghausen",2014: Manufacture of other organic basic chemicals,B_Industry,06-09-171-0009-0B01,,12.844207933489,48.1851466736492,6.01,,,,,,,,,,,,,
1306,Walhalla Kalk GmbH & Co. KG Werk Regensburg,2352: Manufacture of lime and plaster,3.c.iii,06-09-362-0035-0001,,12.1387146232204,49.0299521601137,0.238,,,,,,,,,,,,,
1307,Wasserverband Eifel - Rur,3700: Sewerage,J_Waste,06-05-300-8000211,,6.3327780522878,50.8308273733543,,,,,,,,,,,,,,
1308,"Wenker, Hendrik",146: Raising of swine/pigs,,06-05-554-0915772,,7.13205281363587,52.0769754040813,,,,0.0117,,,,,,,,,,
1309,Werner Reischle .,146: Raising of swine/pigs,L_AgriOther,06-08-50931189,,9.90620316508104,48.0163705047051,,,,0.0215,,,,,,,,,,
1310,"Werner, Helmut",146: Raising of swine/pigs,,03-85-45300205600,,7.95987609797666,53.035981267866,,,,0.0142,,,,,,,,,,
1311,Weser-Metall GmbH,"2443: Lead, zinc and tin production",B_Industry,03-09-09090117300,,8.50415100681197,53.5036030447421,,0.796,,,,,,,,,,,,
1312,"Westerhoff, Dirk",146: Raising of swine/pigs,,03-85-45301259920,,7.91158756586686,52.8306856841793,,,,0.0108,,,,,,,,,,
1313,"Westers, Rainer",146: Raising of swine/pigs,,06-05-566-0384364,,7.45152449649351,52.1554091312532,,,,0.0116,,,,,,,,,,
1314,"Westrup, Benedikt",146: Raising of swine/pigs,,06-05-558-0226075,,7.37250153934782,51.6828522387548,,,,0.0236,,,,,,,,,,
1315,Westsächsische Entsorgungs- und Verwertungsges. mbH  (WEV),3821: Treatment and disposal of non-hazardous waste,5.d,14-80-56170730001,,12.4241080683865,51.2359440508701,,,,,,,,,,,,,,
1316,Westsächsische Entsorgungs- und Verwertungsgesell. mbH,3821: Treatment and disposal of non-hazardous waste,5.d,14-80-56170730002,,12.3968611436655,51.4056698323342,,,,,,,,,,,,,,
1317,Wichmann Entenzucht GmbH,147: Raising of poultry,,06-09-572-0045-0001,,10.6931835389547,49.7239514636858,,,,0.0175,,,,,,,,,,
1318,"Wiegand- Glashüttenwerke  GmbH, Werk Schleusingen",2313: Manufacture of hollow glass,B_Industry,16-80-53411000208,,10.759154703488,50.5236774740765,0.131,,,,,,,,,,,,,
1319,Wiegand-Glashüttenwerke GmbH,2313: Manufacture of hollow glass,B_Industry,16-81-41100000038,,10.9947118503159,50.581498521104,0.236,,,,,,,,,,,,,
1320,Wiegand-Glashüttenwerke GmbH Werk Steinbach a.Wald,2313: Manufacture of hollow glass,B_Industry,06-09-476-0032-0001,,11.3820799670818,50.4395569598443,0.309,0.184,,,,,,,,,,,,
1321,Wiegleber Landwirtschaftsgesellschaft mbH - Schweinemast,146: Raising of swine/pigs,,16-90-10703000000,,10.6331086379536,51.0459985024654,,,,0.0172,,,,,,,,,,
1322,Wieland-Werke AG Fl.Nr. 331 Gemarkung Vöhringen,2444: Copper production,B_Industry,06-09-775-0143-0001,,10.067803553874,48.2811978886835,,,,,,,,,,,,,,
1323,Wielens GbR vertreten durch Günter Wielens,146: Raising of swine/pigs,,06-05-554-0913065,,6.88708814904874,52.1216475709516,,,,0.0108,,,,,,,,,,
1324,Wiesbyller Schweine KG,146: Raising of swine/pigs,,01-40-59162256220,,9.31739298095564,54.5832967151883,,,,0.0204,,,,,,,,,,
1325,Wildberger Schweinefleisch GmbH,146: Raising of swine/pigs,,12-10681070000,,12.6102339050599,52.8785845177418,,,,0.013,,,,,,,,,,
1326,"Willenborg, Matthias Willenborg",147: Raising of poultry,,03-85-45300831190,,8.09382123616197,52.9717397030041,,,,0.0197,,,,,,,,,,
1327,Wulfa-Mast GmbH,146: Raising of swine/pigs,,03-92-46000312630,,8.04829942002076,52.6870834576521,,,,0.0135,,,,,,,,,,
1328,Wärmeverbundkraftwerk Freiburg GmbH,3530: Steam and air conditioning supply,A_PublicPower,06-08-9840001,,7.84398890922279,48.0231704924558,,,,,,,,,,,,,,
1329,Wöste GbR,147: Raising of poultry,,03-91-45902692810,,7.83346269518832,52.4619910824713,,,,0.0103,,,,,,,,,,
1330,YARA Brunsbüttel GmbH,2015: Manufacture of fertilisers and nitrogen compounds,B_Industry,01-10-61020199408,,9.20787094391901,53.9106443443535,0.8550000000000001,,,0.925,,,,,,,,,,
1331,YARA GmbH & Co. KG,2015: Manufacture of fertilisers and nitrogen compounds,B_Industry,13-30-1101002,,12.3110908197735,54.1370811677321,0.8759999999999999,,,,,0.2814,,,,,,,,
1332,ZKS - Zentralkokerei Saar GmbH,1910: Manufacture of coke oven products,B_Industry,06-10-0078668,,6.74357527104311,49.3478083436112,1.836,0.486,,,,0.22,1.838,,,,,,,
1333,ZKW Otterbein Zementwerk,2351: Manufacture of cement,3.c.i,06-83300010631,,9.50951892654724,50.5845244447728,0.756,,,,,,2.19,,,,,,,
1334,Zanders Paper GmbH,1712: Manufacture of paper and paperboard,B_Industry,06-05-300-0261171,,7.12707346582988,50.9889072569676,0.495,,,,,,,,,,,,,
1335,Zeitzer Guss GmbH,2752: Manufacture of non-electric domestic appliances,B_Industry,18149,,12.1219524438813,51.0593263115939,,,,,,,,,,,,,,
1336,Zellstoff Stendal GmbH,1711: Manufacture of pulp,B_Industry,17928,,11.9858983281428,52.6906182450519,3.968,,,,,0.3368,,,,,,,,
1337,Zellstoff-und Papierfabrik Rosenthal GmbH,1711: Manufacture of pulp,B_Industry,16-85-69453670000,,11.696336970544,50.4075264222443,1.976,,,,,,,,,,,,,
1338,Zementwerk Rohrdorf,2351: Manufacture of cement,3.c.i,06-09-187-0018-0001,,12.1815900710763,47.7908196173196,1.516,,,,,,3.688,,,0.09720000000000001,,,,
1339,Zentraldeponie Dortmund Nord-Ost der EDG,3822: Treatment and disposal of hazardous waste,5.d,06-05-900-9069399,,7.54142948732569,51.5743866682896,,,,,,,,,,,,,,
1340,Zentraldeponie Emscherbruch,3822: Treatment and disposal of hazardous waste,5.d,06-05-500-0662646,,7.1309427276659,51.5563987991402,,,,,,,,,,,,,,
1341,Zentraldeponie Lüdenscheid- Kleinleifringhausen,3821: Treatment and disposal of non-hazardous waste,5.d,06-05-900-9056650,,7.68529299045072,51.2349690459294,,,,,,,,,,,,,,
1342,Zentraldeponie Münster II der Stadt Münster,3821: Treatment and disposal of non-hazardous waste,5.d,06-05-500-0326755,,7.65045425663827,52.0116164910155,,,,,,,,,,,,,,
1343,Zentraldeponie Piesberg,3821: Treatment and disposal of non-hazardous waste,5.d,03-09-09000002820,,8.02185873825692,52.315514432891,,,,,,,,,,,,,,
1344,Zucht Mast GmbH Schlenzer,146: Raising of swine/pigs,,12-50720060000,,13.1841107449059,51.9527459878105,,,,0.0157,,,,,,,,,,
1345,Zuchtbetriebe Bernd Germann KG,146: Raising of swine/pigs,,03-92-46000031074,,8.12258685077651,52.6935361710398,,,,0.0157,,,,,,,,,,
1346,Zweckverband Abfallbehandlung Kahlenberg,3821: Treatment and disposal of non-hazardous waste,5.d,06-08-9839054,,7.78413399518228,48.2410854906593,,,,,,,,,,,,,,
1347,Zweckverband Müllverwertungsanlage Ingolstadt,3821: Treatment and disposal of non-hazardous waste,J_Waste,06-09-100-0135-0001,,11.4929662998551,48.7643485563998,0.135,,,,,,,,,,,,,
1348,Zweite Prignitzer Mastschwein GmbH,146: Raising of swine/pigs,,12-10700160000,,12.2289184440391,53.0617057845469,,,,0.0109,,,,,,,,,,
1349,Zwiesel Kristallglas AG,2313: Manufacture of hollow glass,B_Industry,06-09-276-0038-0001,,13.2268119227393,49.0171683066139,0.175,,,,,,,,,,,,,
1350,aha Zweckverband Abfallwirtschaft Region Hannover,3821: Treatment and disposal of non-hazardous waste,5.d,03-06-06060221560,,9.85791094504592,52.4106978751749,,,,,,,,,,,,,,
1351,confidential,146: Raising of swine/pigs,,06-09-571-9010-0001,,10.2629449147777,49.24820853652,,,,0.0116,,,,,,,,,,
1352,confidential,3530: Steam and air conditioning supply,,01-10-61029205950,,9.42599912705073,53.7814920904354,,,,,,,,,,,,,,
1353,confidential,2410: Manufacture of basic iron and steel and of ferro-alloys,B_Industry,14-70-63809683116,,13.277829710303,51.3130735837816,,,,,,,1.098,1.09,0.0378,0.1406,,,,
1354,de Driemaat GbR,147: Raising of poultry,,03-86-45403550210,,7.20405631140119,52.7140349373016,,,,0.0134,,,,,,,,,,
1355,egga Betriebs GmbH,147: Raising of poultry,,03-91-46000702140,,8.28449721196297,52.4166531585286,,,,0.0106,,,,,,,,,,
1356,enercity AG Heizkraftwerk Linden,3530: Steam and air conditioning supply,A_PublicPower,03-06-06060117340,,9.7143038277638,52.3733799921746,0.113,,,,,,,,,,,,,
1357,f glass GmbH,2311: Manufacture of flat glass,B_Industry,18083,,11.5554984635944,52.0637260686677,0.29,0.244,,,,,,,,,,,,
1358,hanseWasser Bremen GmbH / Kläranlage Seehausen,3700: Sewerage,J_Waste,06-04-11/2000061/0/0,,8.71078308369589,53.1145996901249,,,,,,,,,,,,,,
1359,monta Klebebandwerk GmbH,2219: Manufacture of other rubber products,E_Solvents,06-09-780-0045-0001,,10.2170564061116,47.5557565167645,,,0.206,,,,,,,,,,,
1360,slr-Elsterheide GmbH,2451: Casting of iron,B_Industry,14-74-17906712000,,14.2590388666498,51.5238245199333,,,,,,,,,,,,,,
